#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABHD14A-ACY1	OPLAH	9606.ENSP00000490744	9606.ENSP00000480476	0.057	0	0	0	0	0	0.384	0.246	0.523
TNF	TYRO3	9606.ENSP00000398698	9606.ENSP00000263798	0	0	0	0	0.055	0.057	0	0.426	0.444
TNF	CBL	9606.ENSP00000398698	9606.ENSP00000264033	0	0	0	0	0	0.095	0	0.587	0.610
TNF	BCHE	9606.ENSP00000398698	9606.ENSP00000264381	0	0	0	0	0	0	0	0.450	0.450
TNF	IL22RA1	9606.ENSP00000398698	9606.ENSP00000270800	0	0	0.305	0	0	0	0	0.433	0.589
TNF	TNFSF4	9606.ENSP00000398698	9606.ENSP00000281834	0	0	0	0	0	0	0	0.754	0.754
TNF	CCR2	9606.ENSP00000398698	9606.ENSP00000292301	0	0	0	0	0.084	0	0	0.761	0.771
TNF	IL17RC	9606.ENSP00000398698	9606.ENSP00000295981	0	0	0	0	0	0	0	0.447	0.447
TNF	SHH	9606.ENSP00000398698	9606.ENSP00000297261	0	0	0	0	0	0	0	0.436	0.436
TNF	RAG1	9606.ENSP00000398698	9606.ENSP00000299440	0	0	0	0	0	0	0	0.593	0.593
TNF	PLIN1	9606.ENSP00000398698	9606.ENSP00000300055	0	0	0	0	0.088	0	0	0.397	0.426
TNF	CD3D	9606.ENSP00000398698	9606.ENSP00000300692	0	0	0	0	0.110	0.071	0	0.348	0.414
TNF	IL16	9606.ENSP00000398698	9606.ENSP00000302935	0	0	0	0	0.080	0	0	0.782	0.790
TNF	NLRP6	9606.ENSP00000398698	9606.ENSP00000309767	0	0	0	0	0.092	0	0	0.439	0.469
TNF	FOSL1	9606.ENSP00000398698	9606.ENSP00000310170	0	0	0	0	0.088	0	0	0.399	0.428
TNF	ROCK2	9606.ENSP00000398698	9606.ENSP00000317985	0	0	0	0	0.103	0.057	0	0.362	0.413
TNF	CD276	9606.ENSP00000398698	9606.ENSP00000320084	0	0	0	0	0	0.185	0	0.700	0.745
TNF	F2R	9606.ENSP00000398698	9606.ENSP00000321326	0	0	0	0	0	0.065	0	0.418	0.432
TNF	IL1R2	9606.ENSP00000398698	9606.ENSP00000330959	0	0	0	0	0.112	0	0	0.783	0.799
TNF	PDCD1	9606.ENSP00000398698	9606.ENSP00000335062	0	0	0	0	0.115	0	0	0.675	0.700
TNF	TJP1	9606.ENSP00000398698	9606.ENSP00000348416	0	0	0	0	0	0	0	0.702	0.702
TNF	COL18A1	9606.ENSP00000398698	9606.ENSP00000352798	0	0	0	0	0	0	0	0.443	0.443
TNF	DPP4	9606.ENSP00000398698	9606.ENSP00000353731	0	0	0	0	0	0	0	0.589	0.589
TNF	CD1C	9606.ENSP00000398698	9606.ENSP00000357152	0	0	0	0	0.118	0	0	0.670	0.697
TNF	TNFAIP8L2	9606.ENSP00000398698	9606.ENSP00000357906	0	0	0	0	0.139	0	0	0.367	0.431
TNF	CD160	9606.ENSP00000398698	9606.ENSP00000358294	0	0	0	0	0.048	0	0	0.479	0.482
TNF	NGF	9606.ENSP00000398698	9606.ENSP00000358525	0	0	0	0	0	0	0	0.714	0.714
TNF	CD40LG	9606.ENSP00000398698	9606.ENSP00000359663	0	0	0	0	0.118	0	0.500	0.880	0.942
TNF	IFIT3	9606.ENSP00000398698	9606.ENSP00000360876	0	0	0	0	0.138	0	0	0.433	0.491
TNF	EDA	9606.ENSP00000398698	9606.ENSP00000363680	0	0	0	0	0	0	0	0.698	0.698
TNF	AIF1	9606.ENSP00000398698	9606.ENSP00000365227	0	0	0	0	0.156	0	0	0.826	0.846
TNF	NPPB	9606.ENSP00000398698	9606.ENSP00000365651	0	0	0	0	0.042	0	0	0.576	0.576
TNF	HLA-G	9606.ENSP00000398698	9606.ENSP00000366024	0	0	0	0	0.072	0	0	0.512	0.528
TNF	BMP2	9606.ENSP00000398698	9606.ENSP00000368104	0	0	0	0	0.058	0	0	0.726	0.731
TNF	FOXO1	9606.ENSP00000398698	9606.ENSP00000368880	0	0	0	0	0.051	0	0	0.718	0.721
TNF	TEK	9606.ENSP00000398698	9606.ENSP00000369375	0	0	0	0	0.056	0	0	0.546	0.553
TNF	SQSTM1	9606.ENSP00000398698	9606.ENSP00000374455	0	0	0	0	0	0	0	0.675	0.675
TNF	ERV3-1	9606.ENSP00000398698	9606.ENSP00000391594	0	0	0	0	0.058	0	0	0.583	0.590
TNF	H6PD	9606.ENSP00000398698	9606.ENSP00000473348	0	0	0	0	0.099	0	0	0.393	0.430
TNF	LY75-CD302	9606.ENSP00000398698	9606.ENSP00000423463	0	0	0	0	0.072	0	0	0.482	0.499
TNF	HBB	9606.ENSP00000398698	9606.ENSP00000494175	0	0	0	0	0.049	0	0	0.524	0.527
TNF	ACKR2	9606.ENSP00000398698	9606.ENSP00000416996	0	0	0	0	0	0	0	0.548	0.548
TNF	JAK3	9606.ENSP00000398698	9606.ENSP00000432511	0	0	0	0	0.118	0.057	0	0.517	0.563
TNF	MALT1	9606.ENSP00000398698	9606.ENSP00000497997	0	0	0	0	0.044	0.053	0	0.598	0.604
TNF	CCR3	9606.ENSP00000398698	9606.ENSP00000441600	0	0	0	0	0.105	0	0	0.651	0.674
TNF	CDC42	9606.ENSP00000398698	9606.ENSP00000497733	0	0	0	0	0.105	0.292	0	0.689	0.785
TNF	AZI2	9606.ENSP00000398698	9606.ENSP00000419371	0	0	0	0	0	0.994	0	0.158	0.994
TNFAIP1	TNF	9606.ENSP00000226225	9606.ENSP00000398698	0	0	0	0	0	0	0	0.434	0.434
TNFAIP1	KLHL41	9606.ENSP00000226225	9606.ENSP00000284669	0	0	0	0	0	0	0.900	0.042	0.900
TNFAIP1	KLHL25	9606.ENSP00000226225	9606.ENSP00000336800	0	0	0	0	0.067	0	0.900	0.056	0.904
TNFAIP8L2	TNF	9606.ENSP00000357906	9606.ENSP00000398698	0	0	0	0	0.139	0	0	0.367	0.431
TNFSF4	TBX21	9606.ENSP00000281834	9606.ENSP00000177694	0	0	0	0	0.042	0	0	0.479	0.479
TNFSF4	CD1C	9606.ENSP00000281834	9606.ENSP00000357152	0	0	0	0	0.061	0	0	0.394	0.407
TNFSF4	CD160	9606.ENSP00000281834	9606.ENSP00000358294	0	0	0	0	0.098	0	0	0.400	0.435
TNFSF4	HHLA2	9606.ENSP00000281834	9606.ENSP00000350402	0	0	0	0	0	0	0	0.495	0.495
TNFSF4	PDCD1	9606.ENSP00000281834	9606.ENSP00000335062	0	0	0	0	0.090	0	0	0.541	0.564
TNFSF4	TNF	9606.ENSP00000281834	9606.ENSP00000398698	0	0	0	0	0	0	0	0.754	0.754
TNFSF4	CD276	9606.ENSP00000281834	9606.ENSP00000320084	0	0	0	0	0	0	0	0.813	0.813
TNFSF4	CD40LG	9606.ENSP00000281834	9606.ENSP00000359663	0	0	0	0	0.042	0	0	0.958	0.958
TRDN	GPD1L	9606.ENSP00000333984	9606.ENSP00000282541	0	0	0	0	0	0	0	0.410	0.410
TRDN	JPH3	9606.ENSP00000333984	9606.ENSP00000284262	0	0	0	0	0.189	0.094	0.540	0.701	0.885
TRDN	KLHL41	9606.ENSP00000333984	9606.ENSP00000284669	0	0	0	0	0.503	0	0	0	0.503
TRDN	KCNE2	9606.ENSP00000333984	9606.ENSP00000290310	0	0	0	0	0	0	0	0.570	0.570
TRDN	KCND3	9606.ENSP00000333984	9606.ENSP00000319591	0	0	0	0	0	0.071	0	0.410	0.428
TRDN	SLMAP	9606.ENSP00000333984	9606.ENSP00000499241	0	0	0	0	0.055	0.100	0	0.370	0.417
TRDN	SCN1B	9606.ENSP00000333984	9606.ENSP00000396915	0	0	0	0	0.044	0.049	0	0.432	0.438
TRDN	CLIC2	9606.ENSP00000333984	9606.ENSP00000358460	0	0	0	0	0.042	0	0	0.556	0.557
TRDN	ATP2A2	9606.ENSP00000333984	9606.ENSP00000440045	0	0	0	0	0.104	0.071	0	0.513	0.559
TRDN	SLN	9606.ENSP00000333984	9606.ENSP00000435380	0	0	0	0	0.257	0	0	0.490	0.605
TREML2	CD276	9606.ENSP00000418767	9606.ENSP00000320084	0	0	0	0	0.090	0	0	0.953	0.955
TRIM47	PMF1-BGLAP	9606.ENSP00000254816	9606.ENSP00000458021	0	0	0	0	0	0	0	0.516	0.516
TRIM47	TRIM59	9606.ENSP00000254816	9606.ENSP00000311219	0	0	0	0	0	0	0	0.667	0.667
TRIM58	KLF1	9606.ENSP00000355437	9606.ENSP00000264834	0	0	0	0	0.443	0.065	0	0.299	0.603
TRIM59	TRIM47	9606.ENSP00000311219	9606.ENSP00000254816	0	0	0	0	0	0	0	0.667	0.667
TRIML1	ZSWIM2	9606.ENSP00000327738	9606.ENSP00000295131	0	0	0	0	0.068	0	0	0.417	0.433
TYRO3	LGALS3	9606.ENSP00000263798	9606.ENSP00000254301	0	0	0	0	0	0	0	0.554	0.554
TYRO3	TNF	9606.ENSP00000263798	9606.ENSP00000398698	0	0	0	0	0.055	0.057	0	0.426	0.444
UBXN11	ASPSCR1	9606.ENSP00000363339	9606.ENSP00000306625	0	0	0	0	0.061	0.134	0	0.475	0.536
UGT1A6	FMO3	9606.ENSP00000303174	9606.ENSP00000356729	0	0	0	0	0.076	0	0	0.571	0.587
UGT1A6	HSD17B8	9606.ENSP00000303174	9606.ENSP00000363794	0	0	0	0	0.054	0.052	0.650	0.079	0.672
UGT1A6	LRTOMT	9606.ENSP00000303174	9606.ENSP00000305742	0	0	0	0	0	0.067	0.650	0.490	0.819
UMPS	MAPK13	9606.ENSP00000232607	9606.ENSP00000211287	0	0.003	0	0	0	0	0	0.407	0.407
UMPS	H6PD	9606.ENSP00000232607	9606.ENSP00000473348	0.058	0	0	0	0.047	0	0	0.459	0.472
UPK3BL1	LSM10	9606.ENSP00000342938	9606.ENSP00000319341	0	0	0	0	0.242	0.287	0	0	0.436
VSX2	HOXD10	9606.ENSP00000261980	9606.ENSP00000249501	0	0	0	0	0.057	0	0	0.411	0.420
VSX2	ASCL1	9606.ENSP00000261980	9606.ENSP00000266744	0	0	0	0	0.057	0	0	0.565	0.572
VSX2	SHH	9606.ENSP00000261980	9606.ENSP00000297261	0	0	0	0	0.066	0	0	0.657	0.666
VTI1A	STX1B	9606.ENSP00000376792	9606.ENSP00000215095	0	0	0	0	0	0.092	0.540	0.260	0.664
WBP4	RNF113A	9606.ENSP00000368801	9606.ENSP00000360497	0	0	0	0	0.049	0	0.900	0.136	0.910
WBP4	PPIL2	9606.ENSP00000368801	9606.ENSP00000486725	0	0	0	0	0	0.046	0.400	0.126	0.456
WDR53	WDR54	9606.ENSP00000328079	9606.ENSP00000006526	0	0	0	0	0	0	0	0.469	0.469
WDR53	LSM10	9606.ENSP00000328079	9606.ENSP00000319341	0	0	0	0	0.074	0.429	0	0	0.448
WDR54	WDR53	9606.ENSP00000006526	9606.ENSP00000328079	0	0	0	0	0	0	0	0.469	0.469
WDR54	C2orf81	9606.ENSP00000006526	9606.ENSP00000491941	0	0	0	0	0.084	0	0	0.447	0.471
WDR54	OSCP1	9606.ENSP00000006526	9606.ENSP00000349052	0	0	0	0	0.072	0.777	0	0	0.784
WNK4	TJP1	9606.ENSP00000246914	9606.ENSP00000348416	0	0	0	0	0.074	0	0	0.426	0.445
WNK4	OXSR1	9606.ENSP00000246914	9606.ENSP00000311713	0	0	0	0.594	0	0.686	0	0.652	0.886
WNT9B	SFRP1	9606.ENSP00000290015	9606.ENSP00000220772	0	0	0	0	0	0.173	0.650	0.405	0.812
WNT9B	AXIN1	9606.ENSP00000290015	9606.ENSP00000262320	0	0	0	0	0.053	0.068	0	0.517	0.536
WNT9B	CDC42	9606.ENSP00000290015	9606.ENSP00000497733	0	0	0	0	0	0.068	0	0.421	0.437
WNT9B	SHH	9606.ENSP00000290015	9606.ENSP00000297261	0	0	0	0	0.056	0.099	0	0.404	0.449
WNT9B	FAT4	9606.ENSP00000290015	9606.ENSP00000377862	0	0	0	0	0	0.053	0	0.475	0.482
WNT9B	SIX2	9606.ENSP00000290015	9606.ENSP00000304502	0	0	0	0	0	0	0	0.711	0.711
WWC3	SHROOM2	9606.ENSP00000370242	9606.ENSP00000370299	0	0	0	0	0.100	0	0	0.588	0.614
ZBTB39	FAM83F	9606.ENSP00000300101	9606.ENSP00000330432	0	0	0	0	0	0	0	0.507	0.507
ZDHHC13	LYPLA1	9606.ENSP00000400113	9606.ENSP00000320043	0	0	0	0	0.054	0	0	0.471	0.478
ZDHHC13	SYT7	9606.ENSP00000400113	9606.ENSP00000444201	0	0	0	0	0	0	0	0.689	0.689
ZFP57	DNMT3A	9606.ENSP00000418259	9606.ENSP00000264709	0	0	0	0	0	0.311	0	0.493	0.636
ZMYND8	ZNF512B	9606.ENSP00000439800	9606.ENSP00000358904	0	0	0	0	0.083	0.163	0	0.529	0.607
ZNF512B	SLC2A4RG	9606.ENSP00000358904	9606.ENSP00000266077	0	0	0	0	0.362	0.045	0	0.374	0.585
ZNF512B	HLTF	9606.ENSP00000358904	9606.ENSP00000308944	0	0	0	0	0.055	0.102	0	0.411	0.457
ZNF512B	FGGY	9606.ENSP00000358904	9606.ENSP00000360262	0	0	0	0	0	0.057	0	0.451	0.460
ZNF512B	ZMYND8	9606.ENSP00000358904	9606.ENSP00000439800	0	0	0	0	0.083	0.163	0	0.529	0.607
ZP1	FMN2	9606.ENSP00000278853	9606.ENSP00000318884	0	0	0.314	0	0.054	0.099	0	0.189	0.462
ZP1	CCDC169-SOHLH2	9606.ENSP00000278853	9606.ENSP00000421868	0	0	0	0	0	0	0	0.473	0.473
ZP1	NOBOX	9606.ENSP00000278853	9606.ENSP00000419457	0	0	0	0	0.113	0.068	0	0.658	0.693
ZP1	ZP4	9606.ENSP00000278853	9606.ENSP00000482304	0	0	0	0.834	0.060	0.292	0.800	0.864	0.979
ZP4	ZP1	9606.ENSP00000482304	9606.ENSP00000278853	0	0	0	0.834	0.060	0.292	0.800	0.864	0.979
ZP4	NOBOX	9606.ENSP00000482304	9606.ENSP00000419457	0	0	0	0	0.147	0.068	0	0.620	0.672
ZP4	CCDC169-SOHLH2	9606.ENSP00000482304	9606.ENSP00000421868	0	0	0	0	0	0	0	0.406	0.406
ZPBP2	C5orf47	9606.ENSP00000335384	9606.ENSP00000340887	0	0	0	0	0.159	0	0	0.417	0.489
ZSWIM2	TRIML1	9606.ENSP00000295131	9606.ENSP00000327738	0	0	0	0	0.068	0	0	0.417	0.433
ZSWIM2	RNF133	9606.ENSP00000295131	9606.ENSP00000344489	0	0	0	0	0.130	0	0	0.376	0.434
